t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
-3180.0,3549.273440830809,-2066.5589243797926,-5474.006494552865,4.001904100915323,6.48932051034638,0.14502852070103497
-3120.0,3781.2905321866037,-1672.880002907162,-5453.064846695186,3.7291392125122633,6.628462219196037,0.5527688505672563
-3060.0,3996.4358758622548,-1271.7368757477939,-5407.7232189314445,3.4397177360583,6.738035937686575,0.9580609802610469
-3000.0,4193.748003816266,-864.9189368299092,-5338.182456728659,3.1349155290963666,6.817552575298722,1.3591087647467668
-2940.0,4372.344049821965,-454.24103799909034,-5244.7506935143865,2.8160759272763527,6.866652945486464,1.7541333232999405
-2880.0,4531.4236394875325,-41.53564008029047,-5127.842095365386,2.4846044167847867,6.885109513577628,2.1413803512058682
-2820.0,4670.272452959218,371.35512800200615,-4987.975167680106,2.1419630521769886,6.872827710310287,2.519127406064588
-2760.0,4788.265445040134,782.5874754590794,-4825.7706257131995,1.7896646198730755,6.829846794028922,2.8856911559652
-2700.0,4884.869707516125,1190.3239935439099,-4641.948831720657,1.4292665488179515,6.756340241441503,3.2394345731287144
-2640.0,4959.646958628942,1592.741708156395,-4437.326802576984,1.0623645719617938,6.65261564441429,3.578774052421801
-2580.0,5012.255644941199,1988.0401107759826,-4212.814793101464,0.6905861452240443,6.519114088742449,3.9021864296272795
-2520.0,5042.452641345447,2374.449135888827,-3969.4124619841227,0.3155836343783012,6.356408990326409,4.208215869720498
-2460.0,5050.094535723188,2750.237051620845,-3708.2046291315905,-0.060972715282079835,6.165204364813703,4.495480590858012
-2400.0,5035.138485794756,3113.7182289078905,-3430.356635446817,-0.4374020067163547,5.9463325085953205,4.762679385550446
-2340.0,4997.642637041459,3463.2607533010246,-3137.109318488113,-0.8120200913171525,5.700751072091142,5.0085978967712
-2280.0,4937.766092242557,3797.293842491763,-2829.7736200842683,-1.1831471110866436,5.429539510486827,5.232114603739388
-2220.0,4855.768425152459,4114.315031914071,-2509.7248447669454,-1.5491151470745823,5.133894902416971,5.432206469974571
-2160.0,4752.008733139164,4412.897090402287,-2178.3965907598968,-1.908275933293351,4.8151271333999155,5.607954205093531
-2100.0,4626.9442261905415,4691.694627906407,-1837.2743781756917,-2.259008590737272,4.474653447955952,5.758547091805428
-2040.0,4481.128352537156,4949.4503577340465,-1487.8890019432947,-2.5997273321973275,4.113992382081298,5.883287330726581
-1980.0,4315.208464195063,5185.000976729021,-1131.8096397558681,-2.9288890854395553,3.7347570958804988,5.981593857998239
-1920.0,4129.923028946137,5397.282628226899,-770.636747916681,-3.2450009801445145,3.338648134434182,6.0530055942280185
-1860.0,3926.098398586141,5585.3359145500945,-405.99478030325383,-3.546627642892336,2.927445653140778,6.097184087921747
-1800.0,3704.6451466175154,5748.310428203081,-39.52476770681902,-3.832398244488597,2.5030011515679425,6.1139155222191395
-1740.0,3466.55399187489,5885.468773776543,327.1232035226456,-4.101013245092436,2.067228767032585,6.103112060250664
-1680.0,3212.8913277795427,5996.1900558223615,692.2975733273726,-4.3512507849137885,1.6220961854759819,6.064812511616659
-1620.0,2944.794379955654,6079.972811566903,1054.352909266016,-4.581972671641667,1.169615232508954,5.999182310152118
-1560.0,2663.4660177461396,6136.437371220074,1411.657485925414,-4.79212992015374,0.7118322116143826,5.906512801061307
-1500.0,2370.169247680965,6165.327632739106,1762.6008011462338,-4.98076780531458,0.25081805928510764,5.787219843456386
-1440.0,2066.2214191305607,6166.512242137363,2105.6009883684096,-5.147030394634707,-0.21134161172532123,5.641841742083439
-1380.0,1752.9881741832296,6139.985174706531,2439.1120854342275,-5.290164534053198,-0.6725565098789288,5.471036529345282
-1320.0,1431.8771751927457,6085.865716760531,2761.6311216399818,-5.409523266921929,-1.1307416333020535,5.27557862542802
-1260.0,1104.331644436902,6004.397851630368,3071.704986661116,-5.504568673199852,-1.5838271421691443,5.056354910226049
-1200.0,771.8237509092233,5895.9490575648115,3367.9370471376346,-5.574874122699348,-2.0297680718871423,4.814360245689567
-1140.0,435.84787944433555,5761.008528854353,3648.9934791386017,-5.620125942760083,-2.4665538288708833,4.55069249107679
-1080.0,97.91381717772255,5600.184834839246,3913.6092873590424,-5.640124506769294,-2.892217416442762,4.26654705631127
-1020.0,-240.4601082057286,5414.203034441464,4160.593984672621,-5.634784755335625,-3.3048443447257334,3.9632110401961875
-960.0,-577.7539048276059,5203.9012664460715,4388.836908497396,-5.604136166518795,-3.7025811850795187,3.6420570006433866
-900.0,-912.4527750697475,4970.226837934429,4597.312153263069,-5.548322195217868,-4.083643736405194,3.304536403398758
-840.0,-1243.053924915912,4714.231835040698,4785.083101032737,-5.4675992045621795,-4.446324777262975,2.952172794092812
-780.0,-1568.0732944057495,4437.068281579696,4951.30653497331,-5.36233491390898,-4.7890013839768315,2.5865547359593597
-720.0,-1886.0521809392262,4139.982872108127,5095.2363228403965,-5.233006388848026,-5.110141800525529,2.209328552417859
-660.0,-2195.5637287056184,3824.3113066741253,5216.226659908482,-5.080197598505595,-5.408311850863265,1.8221909101032852
-600.0,-2495.219259017119,3491.4722549347084,5313.734862812685,-4.904596564524232,-5.682180888234278,1.426881274061348
-540.0,-2783.674417757983,3142.960977535324,5387.323707563933,-4.706992124499684,-5.93052727895108,1.0251742629213314
-480.0,-3059.635117474974,2780.3426327193083,5436.6633065569,-4.488270330541429,-6.152243419947068,0.6188719281302762
-420.0,-3321.863252828339,2405.2452961045624,5461.5325207295355,-4.249410501147732,-6.346340290214116,0.20979597794640972
-360.0,-3569.1821690906804,2019.3527216125317,5461.819904169156,-3.9914809420126414,-6.511951535982369,-0.20022003584614326
-300.0,-3800.481864347701,1624.396871408493,5437.524179463526,-3.7156343487106707,-6.6483370884724,-0.6093385528241637
-240.0,-4014.723906622415,1222.1502430220378,5388.754242959857,-3.423102901972502,-6.754886311085403,-1.0157258458452385
-180.0,-4210.946047862438,814.4180218486591,5315.7286999261005,-3.1151930641675394,-6.8311206705720044,-1.4175598561217555
-120.0,-4388.266517059544,403.0300878731052,5218.774930440942,-2.7932800843640275,-6.876695923847702,-1.8130380068975074
-60.0,-4545.887975298462,-10.16709417701049,5098.3276877003045,-2.458802218459978,-6.891403809277964,-2.2003849801013433
0.0,-4683.10111581635,-423.31867110364715,4954.927231428569,-2.1132546710498024,-6.87517322839143,-2.5778604380770545
60.0,-4799.287892604633,-834.5696529417414,4789.217000214764,-1.7581832665148798,-6.828070901527196,-2.943766669773008
120.0,-4893.924361554539,-1242.073188007176,4601.940827927139,-1.3951778585660828,-6.750301478992879,-3.296456137403311
180.0,-4966.583118760647,-1643.9988280398493,4393.939710912046,-1.0258654900050617,-6.642207088139622,-3.634338895869918
240.0,-5016.9353213866325,-2038.5407489865208,4166.148134471115,-0.6519033177567402,-6.504266296503588,-3.9558898533351807
300.0,-5044.752277507147,-2423.9258917762068,3919.589969140683,-0.27497132215582304,-6.337092471946176,-4.259655837465096
360.0,-5049.906592605645,-2798.4219863357484,3655.373949555532,0.10323517609933242,-6.141431522625943,-4.54426242824618
420.0,-5032.372861955163,-3160.345421138062,3374.6887511456266,0.4810131631429008,-5.918159002684449,-4.808420515118814
